X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
101,94	31,13	-8,5269	2,6957
100,99	35,873	-7,6984	4,8347
100,5	40,067	-11,006	2,9979
101,01	39,15	-12,187	2,8671
100,71	38,073	-7,4201	4,197
99,357	35,002	-9,1351	3,6653
98,621	38,477	-12,559	3,6134
98,12	37,937	-7,7213	4,2051
101,1	38,769	-10,186	2,9657
101,33	36,939	-9,4281	4,2168
68,19	51,195	-2,5312	-4,1481e-002
64,775	53,639	-0,9111	6,0557e-003
69,011	52,354	2,9766	-3,9599e-002
70,093	54,784	-2,117	-8,3105e-003
67,339	57,166	1,0566	-8,3806e-003
65,323	51,495	-3,9385	4,9889e-002
65,335	53,768	2,0407	1,8518e-002
65,996	55,501	-4,3453	7,3741e-003
65,205	50,994	-2,0304	3,6323e-002
87,131	65,661	17,219	-0,10536
83,67	63,685	16,712	-0,10909
85,405	65,205	17,065	-9,5972e-002
85,893	60,186	16,724	1,8298e-002
84,358	65,751	15,371	-0,13731
71,557	53,226	-4,0678	-3,6264e-002
74,864	49,63	-4,2796	-2,9176e-002
68,83	46,296	-7,9988	-7,9306e-002
70,676	50,27	-8,249	-0,13339
66,786	49,936	-5,8894	2,1936e-002
67,459	53,943	-6,2962	-2,0579e-002
72,454	48,935	-3,2214	-0,11979
69,48	47,3	-4,0526	-0,14552
66,668	49,435	-3,9813	8,3692e-003
93,494	49,726	-1,5291	1,3686
87,534	59,108	-0,92187	0,34226
85,329	51,987	-2,0366	0,33886
86,195	51,001	1,3067	0,41268
85,286	55,055	0,97965	0,39822
90,187	53,861	3,6584	0,67463
89,892	49,883	-0,4419	0,9479
92,659	50,961	1,4596	1,1224
86,729	55,583	-3,6143	0,41951
98,514	44,001	-11,789	1,6581
96,264	45,306	-7,1687	1,9023
94,324	47,479	-14,956	1,2967
96,639	42,411	-13,341	2,2736
91,565	44,013	-15,994	0,91756
91,813	44,289	-9,266	1,3276
96,138	41,871	-8,5038	2,8654
54,493	58,219	1,64	-0,1238
54,972	57,491	-2,025	-0,11945
52,91	60,158	0,75267	-7,5742e-002
54,016	58,915	-1,7919	-0,11032
57,31	57,471	-0,61054	-3,0528e-002
56,467	60,315	-2,4268	-3,5014e-002
55,755	61,262	1,502	-2,7598e-002
53,144	59,873	-0,84168	-7,9157e-002
62,008	53,888	0,88662	6,5006e-002
60,141	54,74	0,91591	5,7894e-002
60,497	52,293	4,9914	9,9543e-002
62,568	54,017	3,8384	7,7469e-002
61,444	51,521	3,1019	0,11645
52,277	55,74	3,1085	-0,26259
51,873	59,663	2,4305	-0,12707
51,515	60,59	6,5488	-8,8485e-002
51,335	58,211	3,5912	-0,21986
54,719	60,767	3,1798	-7,893e-002
52,749	56,399	5,3704	-0,19509
86,093	34,882	3,9034	-0,49238
81,652	29,23	0,83157	-3,6991
81,891	29,126	3,8282	-3,6832
83,358	32,951	0,16811	-1,8696
84,19	28,519	3,3656	-3,1715
83,093	31,844	5,5233	-2,5878
85,318	31,563	0,84143	-1,5042
86,437	31,169	5,7862	-0,69148
84,875	34,342	6,9029	-1,3269
92,915	37,23	6,6442	2,7969
87,409	37,26	9,465	0,48896
90,861	35,908	4,6218	1,6843
90,837	38,951	4,0896	1,8561
86,258	39,238	5,0842	0,43443
87,528	39,15	2,9807	0,82283
87,776	40,551	5,2139	0,88484
88,219	33,667	7,1658	0,56933
84,425	36,437	22,363	-1,2363
83,269	40,915	23,11	-1,9467
81,052	41,057	22,112	-2,0181
87,25	39,388	21,716	-0,37566
84,678	37,815	17,599	-1,179
84,46	42,691	21,056	-1,2829
82,643	42,001	16,285	-1,2976
82,811	36,778	22,269	-3,7076
81,673	36,035	21,323	-3,5235
83,418	38,124	23,483	-2,3824
83,03	39,732	23,434	-2,5373
76,487	45,771	2,3222	-0,31765
76,329	47,161	3,3667	-0,23305
75,311	46,992	0,55232	-0,24425
75,71	45,779	5,1059	-0,38904
52,138	58,527	21,984	0,21454
50,238	59,325	18,709	6,1926e-002
53,875	57,563	18,098	0,16663
52,412	59,471	22,259	0,27402
54,975	61,646	19,384	0,19933
53,459	57,691	-3,7791	-0,1573
56,753	56,248	-2,5978	-7,7511e-002
54,962	58,612	-7,7415	-7,5666e-002
53,915	53,794	-5,0139	-0,16202
55,91	59,092	-4,4141	-8,1997e-002
51,582	57,116	-5,9711	-0,21754
40,103	51,575	-6,1388	-0,99122
43,516	52,886	-7,4321	-0,70813
40,247	53,982	-6,3238	-0,68727
42,35	56,047	-8,1446	-0,47705
65,429	25,615	7,1752	0,39007
70,387	29,664	6,4373	-0,88022
66,196	30,147	5,0611	0,43992
66,746	24,741	4,7385	6,6312e-002
70,442	25,833	6,1974	-0,66887
66,78	44,36	0,58042	6,3706e-002
68,958	43,858	4,8938	-0,15186
65,332	42,725	1,049	0,2822
68,014	45,605	2,666	-6,4539e-002
66,592	42,172	3,1722	0,20765
66,633	45,239	2,8424	0,10297
63,768	45,699	0,29564	0,19596
59,424	45,625	2,6713	0,37166
62,32	44,064	0,76425	0,41445
62,973	46,427	4,2035	0,26806
61,844	48,277	2,4049	0,1884
63,621	46,578	2,5576	0,23523
59,28	47,345	1,3885	0,18582
48,711	58,041	19,809	5,3542e-003
52,347	56,279	19,197	0,11006
50,265	58,275	24,422	0,11824
50,897	53,886	22,307	0,23096
50,885	58,187	23,359	0,21745
50,877	55,967	23,993	0,24915
54,704	45,541	23,65	1,417
51,813	48,673	24,876	0,7493
56,232	50,851	24,237	0,78503
51,384	46,659	22,878	0,65269
52,236	47,439	25,382	1,0829
52,486	49,539	23,087	0,70846
48,835	54,902	2,7036	-0,42229
50,155	56,226	3,3818	-0,30731
49,937	51,69	1,7373	-0,53823
48,275	52,328	4,2612	-0,59783
51,569	54,415	5,1611	-0,28254
51,553	51,888	5,3695	-0,26774
66,294	28,035	-11,871	0,19958
62,122	27,739	-11,384	1,4127
64,112	30,437	-8,5361	0,81787
59,811	29,052	-8,3137	1,9733
68,967	25,795	-9,056	-0,44911
64,782	24,21	-3,6035	0,4466
51,169	23,017	-1,4289	6,4043
50,107	21,825	0,59779	4,8675
50,518	25,516	2,2306	4,3893
48,872	23,083	1,1058	3,1616
48,685	23,267	4,1775	3,0553
51,219	22,605	3,4425	6,9115
50,676	21,648	1,7146	7,4676
50,373	22,082	-2,7056	5,2873
50,785	25,772	-1,0727	4,8091
49,509	24,7	-5,4825	3,7442
51,422	23,858	-7,1563	6,2912
49,139	23,339	-2,1975	3,5814
50,511	23,462	-5,9826	5,0874
52,261	25,213	-4,9428	6,2559
34,345	32,387	-17,58	-3,1166
34,582	37,606	-21,754	-1,989
34,897	31,059	-21,121	-2,7752
37,455	37,456	-20,123	-2,5417
37,306	30,822	-18,448	-1,9401
34,203	31,109	-19,184	-2,5373
40,472	32,44	-19,762	-2,1151
37,957	30,83	-22,384	-2,0243
34,825	34,771	-23,984	-2,1041
37,973	34,278	-24,595	-2,5914
33,865	37,627	-10,232	-3,9815
36,338	40,6	-16,255	-2,0103
36,203	39,836	-10,087	-2,7399
34,602	42,258	-14,03	-1,6896
35,862	29,295	-15,345	-2,0971
33,654	29,399	-12,92	-1,9776
32,759	29,582	-16,08	-2,6943
35,903	31,567	-11,784	-2,8441
31,817	30,757	-12,84	-3,9549
31,613	29,9	-15,014	-4,3857
40,126	51,092	-2,6276	-1,0676
37,405	46,445	-3,8278	-1,753
42,788	50,399	-5,39	-1,0331
44,076	49,356	-1,7606	-1,0213
42,146	45,37	-0,98801	-1,6042
39,519	51,495	-4,2817	-1,0122
42,033	46,105	-5,4087	-1,485
52,782	28,125	-14,198	5,6796
49,904	26,826	-14,795	3,0551
51,322	25,453	-11,563	5,936
50,122	27,798	-12,811	3,9378
47,813	25,794	-12,817	3,0478
57,221	32,172	-16,672	3,0377
54,351	32,012	-16,989	4,5571
51,257	34,951	-19,453	2,0311
53,579	36,417	-16,668	2,6647
53,674	35,708	-20,593	3,5272
37,08	45,723	9,7692	-1,6004
34,417	43,023	13,076	-1,5321
34,919	40,253	10,366	-3,0268
35,587	43,537	8,3343	-1,9195
37,784	42,507	10,267	-2,1623
33,894	41,822	12,971	-1,463
34,085	42,655	10,138	-1,582
41,12	51,159	9,9215	-0,98245
37,47	46,594	6,9619	-1,5998
42,208	49,841	7,01	-1,0632
39,667	45,564	8,8942	-1,8426
53,506	35,139	20,126	3,4441
51,027	30,578	18,66	3,9996
50,551	34,984	18,493	2,5694
48,808	32,155	18,2	1,8126
48,879	32,658	20,404	1,7561
50,453	32,654	21,112	2,7144
53,231	38,746	22,017	2,1496
55,542	40,234	21,633	2,0613
52,508	37,781	18,976	1,527
54,926	35,936	15,254	2,6664
59,102	35,086	19,616	1,7364
49,949	38,095	23,781	1,028
53,309	41,044	23,041	1,8092
50,276	38,591	20,383	1,2749
48,48	41,475	24,356	0,52233
49,989	42,163	22,269	1,0449
33,919	42,93	17,008	-1,2147
33,396	41,73	16,903	-1,1456
33,902	40,758	19,229	-1,3498
34,553	33,782	16,668	-3,978
34,45	35,981	11,509	-4,5425
34,653	31,839	12,324	-3,0742
37,798	34,492	11,816	-3,8882
36,819	33,667	14,296	-3,9593
33,001	33,384	11,842	-5,3741
35,231	32,177	15,239	-3,6354
33,114	42,179	14,905	-1,075
30,243	22,568	-22,914	-2,687
32,932	19,02	-24,658	-0,572
32,562	21,13	-21,937	-0,79192
32,016	20,547	-26,87	-1,1981
31,214	20,548	-26,004	-1,9455
29,797	20,372	-24,639	-2,1725
29,719	24,94	-20,068	-3,7154
32,449	27,243	-20,601	-2,975
30,511	25,148	-16,405	-2,9217
31,755	27,292	-18,664	-2,737
32,037	23,501	-19,091	-1,8204
28,982	26,602	-17,939	-3,8386
30,61	27,61	-17,597	-4,4284
48,001	28,522	-20,988	0,87132
47,729	26,53	-18,312	0,54512
42,854	26,801	-18,397	8,6603e-002
45,638	25,498	-16,335	0,53789
46,02	28,419	-19,71	-8,8458e-002
43,505	26,809	-22,332	2,421e-003
48,273	27,233	-20,087	1,385
35,198	31,004	21,744	-2,5648
38,034	32,418	21,613	-2,4216
37,112	33,328	17,538	-2,9859
34,224	36,239	19,681	-2,2094
35,524	31,838	18,481	-2,6619
32,833	23,047	23,95	-0,72515
34,124	26,632	23,109	-1,5694
33,646	24,433	19,803	-0,57784
31,745	25,325	20,944	-2,018
30,309	22,642	21,832	-2,13
35,258	20,276	20,015	0,12928
30,762	22,974	23,302	-2,2438
32,864	33,963	-4,9201	-5,0579
36,512	37,261	-7,3725	-4,8248
35,282	33,904	-5,7672	-4,4159
36,541	33,663	-8,304	-4,2405
32,315	33,432	7,9045e-002	-4,4258
33,971	32,814	-3,1703	-3,4074
32,286	31,07	-0,92793	-2,6165
29,654	31,61	-2,4639	-4,7738
31,628	32,358	-0,63212	-2,8499
48,077	22,147	-0,17084	2,0445
49,146	19,336	1,1795	5,204
49,264	19,25	-1,0884	5,1855
49,881	20,712	0,4379	6,3505
46,11	15,119	-5,5836	4,0219
45,749	21,608	-10,53	2,384
42,148	18,235	-11,141	2,9735
48,162	17,851	-5,2343	5,7032
30,859	27,54	11,747	-2,9028
32,937	28,526	13,259	-2,0692
32,71	25,83	16,131	-1,5417
30,81	26,723	17,272	-2,9819
28,898	28,004	13,99	-3,7554
28,918	26,386	16,574	-3,5704
33,515	28,865	16,175	-2,6304
46,898	20,097	12,781	3,8552
40,65	22,893	16,82	1,3099
46,288	24,272	17,973	1,5515
42,262	18,737	17,032	2,017
46,354	16,203	8,7322	4,0707
46,779	21,172	7,6837	2,5374
42,453	17,212	13,138	3,1105
48,034	18,178	5,9624	5,8031
30,491	-18,168	-25,84	-3,8205
32,538	-20,943	-21,748	-2,5314
32,818	-17,756	-24,103	-2,5463
28,773	-21,008	-24,286	-2,3808
29,648	-17,462	-22,98	-3,0293
31,374	-27,479	-17,287	-2,2492
32,042	-25,746	-20,476	-2,0145
29,138	-25,985	-17,601	-2,9356
32,553	-23,785	-18,733	-2,4754
31,313	-24,484	-16,004	-3,0315
43,79	-5,4882	15,653	-0,17698
37,864	-8,9157	15,244	-1,0709
38,914	-11,619	7,8009	-0,78808
35,902	-2,6139	9,5432	-0,53576
31,722	-32,857	-3,0909	-1,5997
33,937	-35,927	-1,0712	-5,6594e-002
34,241	-32,428	-2,7646	0,12383
32,29	-34,442	-0,72395	-6,3829e-002
30,028	-28,	-16,089	-1,3562
33,79	-28,889	-15,436	-0,27589
33,498	-31,052	-15,793	-0,49638
32,204	-26,499	-14,493	-1,4521
34,736	-28,138	-21,507	-0,1973
35,165	-25,333	-24,054	-0,13086
34,113	-24,067	-20,411	-0,66135
34,497	-27,18	-25,65	-0,21944
32,746	-25,426	-23,271	-0,79854
33,502	-25,81	-24,622	-0,5199
33,563	-35,566	7,2347	-0,10011
31,617	-31,945	6,7268	-1,6647
31,095	-30,991	9,9028	-1,7012
34,975	-33,902	8,025	0,27087
33,967	-30,169	8,8482	-0,15632
33,2	-33,925	10,012	-0,20359
35,918	-40,325	3,5317	-0,29684
34,737	-38,03	2,9605	-0,39206
35,796	-36,751	6,8361	-0,11682
34,021	-36,774	8,8231	-0,59128
34,635	-38,339	9,8373	-0,41407
29,97	-30,22	8,206	-3,6534
30,342	-27,765	5,5418	-2,8535
32,842	-29,398	7,1514	-2,1086
28,959	-30,728	2,6207	-2,557
31,21	-31,702	-6,6606	-1,9784
30,489	-27,814	-4,3413	-2,7194
33,179	-31,077	-3,8379	-1,659
30,984	-29,871	-6,6013	-3,1673
29,043	-30,894	-1,9764	-2,4398
28,852	-31,382	-5,7834	-2,1406
34,623	-32,144	20,116	-0,53418
34,794	-27,696	24,886	-0,48722
39,924	-33,892	25,392	-0,19612
37,335	-32,426	19,713	-0,11278
35,388	-31,775	26,522	-0,2547
36,44	-26,655	22,548	-0,11311
30,352	-22,293	21,942	-3,7651
30,561	-18,478	25,394	-3,484
30,575	-19,299	20,888	-2,9729
31,01	-22,15	24,508	-2,6351
30,06	-19,562	25,461	-4,1198
33,863	-21,582	22,979	-1,8236
31,881	-20,535	24,667	-2,2322
30,645	-20,875	18,751	-2,8984
31,376	-24,67	17,88	-2,9191
30,962	-25,216	20,015	-2,4571
33,933	-23,157	20,842	-1,7491
36,523	-33,706	16,612	-0,22839
33,734	-34,279	14,307	-0,67227
34,349	-35,844	15,321	-0,49507
93,176	-78,221	21,313	-5,3906e-004
95,61	-88,126	-14,607	-1,4865e-003
89,614	-61,149	-14,376	-6,7934e-003
93,411	-59,556	-13,135	-9,485e-003
89,432	-59,09	-10,863	-8,2624e-003
93,531	-54,492	-11,733	-9,7783e-003
94,902	-55,811	33,264	3,2663e-003
98,641	-48,594	33,176	7,4959e-003
94,049	-49,897	34,673	6,4055e-003
96,945	-41,064	5,1487	7,0259e-002
99,475	-37,923	0,3033	0,15423
97,038	-36,499	3,4115	-0,23136
95,01	-41,062	-1,0591	-8,2041e-003
126,22	-13,266	3,8648	-0,2787
124,27	-24,513	2,2207	-0,36595
118,69	-18,675	-3,8308	6,8468e-002
126,05	-11,774	-1,1485	-0,17449
120,9	-16,862	5,2353	-0,16388
120,74	-12,975	-3,5612	2,3875e-002
101,18	-33,124	9,3295	-0,25939
103,05	-32,243	4,3966	1,4384
100,97	-31,724	2,9443	1,1623e-002
98,669	-33,15	6,0537	-0,60735
100,84	-30,53	7,6291	5,946e-002
98,267	-33,379	8,486	-0,2761
100,44	-30,759	10,061	0,39071
100,18	-32,613	13,826	7,774e-002
101,53	-31,064	12,071	0,64979
100,61	-32,056	-18,679	0,60587
100,52	-34,208	-14,234	0,5307
96,517	-35,592	-14,384	0,14049
99,591	-31,825	-15,397	0,12832
117,6	-17,979	-21,995	-0,19954
116,67	-19,565	-14,837	0,12394
123,61	-18,294	-23,14	-0,48956
125,1	-22,838	-19,302	-0,38818
96,442	-27,379	19,352	-0,13847
95,951	-29,663	18,629	-0,13984
95,253	-25,473	21,394	-0,23249
91,622	-32,805	26,093	-0,1817
94,491	-26,229	24,361	-0,2254
91,027	-28,444	26,191	-0,1976
101,6	-24,804	25,348	0,5645
99,774	-25,221	23,254	0,39282
101,98	-27,101	22,752	0,65081
99,011	-25,977	26,221	0,39991
102,16	-26,181	24,163	0,90347
120,62	-0,9665	29,269	0,31768
118,37	-4,4729	29,507	0,1421
117,54	-3,4904	24,468	0,45496
123,53	-2,3178	30,338	8,0623e-002
119,95	-6,5064	29,966	-4,8216e-002
98,718	-28,407	-27,504	0,26197
94,362	-31,045	-34,263	5,4118e-002
94,69	-29,014	-28,806	-1,0811e-002
96,978	-25,072	-29,265	-8,9444e-002
98,609	-30,122	-34,039	6,622e-002
100,14	-28,991	-22,687	0,51537
99,785	-30,225	-17,441	0,14697
99,658	-28,34	-19,73	0,27562
123,41	-7,0945	-22,917	-0,15203
120,2	-10,892	-20,26	-4,187e-002
126,37	-0,67724	-17,966	0,31246
126,63	-5,5777	-10,419	3,8655e-002
121,59	-3,7573	-18,829	0,3388
126,21	-11,206	-21,404	-0,33189
121,33	-6,7788	-12,832	0,23702
127,06	-2,3854	-14,38	0,21591
124,64	18,346	4,1869	1,6172
126,53	18,791	8,1725	1,3367
123,86	19,533	9,7788	1,4211
124,8	21,086	4,7673	1,4396
125,63	17,04	4,6134	1,6236
121,77	20,781	5,973	1,9603
123,82	22,825	7,9877	1,4189
122,27	19,171	5,7876	1,9887
126,32	20,544	-3,7425	1,2999
127,5	26,415	-1,6663	0,72694
128,8	18,958	-5,2035	1,1318
126,38	21,85	-2,8565	1,26
127,69	20,083	-2,5736	1,2467
127,04	23,181	-0,56669	1,1387
129,32	21,174	-7,9385	0,92286
125,38	23,943	-2,5682	1,3867
127,58	19,154	-3,6964	1,36
129,62	24,478	-8,8087	0,65403
129,81	19,864	-3,2594	0,9656
128,86	26,473	-6,8124	0,59932
117,18	-18,971	21,732	-0,28971
118,46	-16,885	15,763	-0,10021
121,77	-16,385	25,531	-0,43643
117,57	-1,14	29,115	0,46761
116,74	-0,15746	24,075	0,78048
117,87	4,9707	26,22	1,0094
116,01	4,8807	28,86	0,94951
122,73	1,0151	29,945	0,40614
119,57	4,6584	28,723	0,88996
122,01	19,718	-4,3152	2,1636
126,29	16,41	-4,6549	1,5546
123,87	19,302	-2,3079	1,6828
125,18	17,535	-2,025	1,6694
125,07	16,606	-3,1478	1,7828
122,77	18,349	-2,0061	1,8406
124,43	19,199	0,28757	1,6992
125,74	17,432	0,57042	1,6859
125,09	20,529	2,5774	1,5779
125,93	16,483	2,4235	1,762
123,34	18,346	1,5715	1,9745
125,8	11,586	-9,3164	1,1853
127,21	8,3173	-15,217	0,86568
128,76	12,883	-8,8899	1,1598
128,02	10,49	-7,4647	0,98391
127,03	12,467	-10,873	1,1596
129,29	15,098	-11,625	0,95081
129,23	11,225	-15,433	0,82104
127,9	6,6091	-11,631	0,76913
100,46	-17,089	-27,855	0,40872
102,57	-18,418	-24,69	1,389
98,727	-20,158	-27,996	-1,8035e-002
127,42	17,89	12,826	1,4159
124,75	18,631	14,432	1,5003
126,11	14,771	13,536	1,399
119,05	14,326	21,228	2,053
121,08	11,824	19,872	1,8137
118,8	9,625	22,834	1,5148
120,75	12,37	23,878	1,6636
120,49	9,3127	25,337	1,3953
120,67	13,8	21,032	1,9268
120,09	-4,8865	12,812	0,48004
128,77	-7,3755	13,692	-0,10854
126,35	-5,5998	1,3374	0,14653
121,2	-10,688	7,7212	0,15713
126,9	-1,1286	8,0565	0,40473
121,92	-1,9905	6,0814	0,62952
88,413	-8,3176	27,992	-0,36588
89,285	-5,9545	24,377	-0,14928
126,04	19,422	11,574	1,279
127,39	15,562	10,679	1,1777
126,98	20,975	6,563	1,2975
127,82	16,928	6,4091	1,4816
126,01	22,714	9,7834	1,2769
129,5	15,897	7,5914	1,0831
106,48	-6,7826	29,643	1,4918
104,31	-8,6188	30,641	1,9225
104,23	-3,955	31,986	1,0232
106,02	-4,6392	30,81	1,3375
103,66	-3,9829	29,369	1,3236
103,75	-7,5791	29,411	1,7416
106,19	-30,436	0,45538	2,4847
107,61	-29,561	-3,2509	1,6882
106,42	-24,333	2,0707	1,5369
104,11	-29,916	-0,99697	1,0579
108,16	-29,89	2,992	0,92931
109,66	-23,594	-5,0128	1,1193
110,32	-28,998	-3,6477	0,68484
105,52	-27,087	-4,4516	1,888
106,43	-27,914	2,4342	1,9663
116,52	-10,939	-26,015	-2,047e-002
117,91	-3,8043	-24,583	0,3602
115,2	-3,2278	-28,357	0,39406
116,99	-9,7817	-28,265	-3,4177e-002
110,52	-13,842	-25,542	0,96648
108,49	-16,057	-22,46	1,3035
112,39	-16,323	-16,199	0,41317
110,52	-18,265	-19,76	0,9278
114,71	-7,6019	-21,927	0,47036
109,5	-11,089	-22,878	0,89591
114,44	-10,623	-15,929	0,36857
113,79	-13,579	-25,608	7,5979e-002
125,71	26,503	2,0581	0,98853
124,74	28,243	5,2786	0,96792
124,05	27,266	5,6611e-002	1,2365
123,47	29,902	-0,54555	0,82024
129,47	14,268	-2,9948	1,2386
128,36	15,393	-0,36493	1,3534
128,55	14,444	1,4882	1,4295
128,95	11,869	1,7959	1,0454
128,72	11,876	-1,5697	1,0627
128,25	14,464	-1,4877	1,4668
130,23	13,413	2,6704	1,0311
130,48	15,174	-1,0507	1,0724
96,852	5,4136	31,331	-0,57783
95,665	13,61	29,589	-0,75335
98,311	11,061	28,993	-0,38613
98,772	8,0269	29,957	-0,28638
95,426	11,127	26,441	-0,94138
96,344	6,7655	27,875	-0,48745
114,46	11,833	-26,532	1,7265
114,87	15,599	-23,19	2,1811
110,9	17,68	-23,964	2,5688
116,66	14,769	-26,761	1,819
116,03	16,204	-25,3	2,1476
114,64	12,4	-22,458	1,873
110,54	16,063	-26,25	2,2801
113,	16,657	-21,505	2,4096
120,22	19,441	-16,469	1,845
120,62	22,041	-16,484	1,9437
114,3	17,264	21,624	2,515
114,52	20,266	20,993	2,2895
113,94	15,899	18,92	2,24
107,69	16,973	21,89	1,6586
114,05	12,563	23,23	1,9769
110,49	17,02	18,473	2,3979
113,47	17,667	24,508	2,3352
112,12	19,383	19,497	2,8321
107,62	-10,337	27,795	1,9743
105,45	-12,173	28,793	2,4049
105,61	-14,598	27,297	2,8925
104,25	-13,405	26,48	2,2215
107,31	-13,711	23,244	2,1054
104,89	-11,133	27,563	2,224
108,65	-14,784	26,696	1,4479
101,33	1,9417	32,142	8,6213e-002
105,4	4,302	31,089	0,702
103,94	0,35622	32,113	0,49493
105,73	-0,32797	30,938	0,80924
104,73	4,3661	28,349	0,67939
103,37	0,32828	29,497	0,79541
103,25	4,555	30,769	0,37766
101,23	-0,15764	32,676	8,266e-002
100,65	-0,18557	30,059	0,38314
100,54	4,0411	31,331	-3,4614e-002
98,113	2,7797	29,249	-0,23568
111,53	7,1718	-28,201	1,1806
117,21	10,887	-27,866	1,4222
118,18	8,1202	-27,482	1,2427
115,56	3,7421	-24,066	1,0904
115,2	8,5183	-23,562	1,4762
112,84	4,3186	-27,84	1,1243
110,5	6,8067	-25,684	1,1036
125,81	13,527	-6,5424	1,4121
120,63	12,265	-8,0667	1,6668
120,49	8,7465	-8,3437	1,4069
125,06	11,135	-5,1173	1,2362
124,07	13,112	-8,5255	1,4119
122,27	9,9989	-4,575	1,5066
124,59	13,723	-5,0353	1,6403
124,94	7,2539	-9,2835	1,0214
97,5	7,1613	-31,972	-0,60922
99,663	2,1203	-30,482	2,8243e-002
100,14	-0,72713	-30,538	0,37407
99,99	4,9117	-30,609	-7,7678e-002
100,18	3,6703	-33,634	-0,28106
99,329	1,774	-34,305	-0,46311
116,65	19,979	19,722	2,2265
118,46	14,476	18,996	2,2127
116,07	15,612	17,649	2,177
116,18	12,276	21,958	1,9139
114,25	19,096	18,225	2,7691
118,05	16,451	20,156	2,3259
119,76	11,805	2,184	1,855
123,58	11,882	8,2551	1,5912
122,68	11,395	3,0324	1,6408
124,19	8,0771	7,4417	1,3944
119,21	7,2152	5,4665	1,6192
124,41	10,673	4,2932	1,5108
117,58	12,008	3,5422	1,9218
121,39	9,5432	1,4699	1,7986
121,65	12,18	3,7875	1,8187
120,23	9,7174	9,4236	1,817
118,47	11,424	6,6616	1,8902
118,16	13,675	-0,37651	1,6059
115,97	13,878	0,98172	1,6727
115,81	15,733	0,71185	1,9731
119,8	12,719	-0,37651	1,7571
122,72	12,309	0,47196	1,5429
121,43	10,458	-1,0906	1,7007
121,69	13,094	1,2271	1,7208
116,04	15,728	-17,042	2,3702
116,76	15,848	-9,5856	2,5188
117,15	17,473	-15,152	2,1129
116,75	17,899	-11,08	2,3345
114,56	19,897	-14,164	2,7472
117,33	14,135	-11,149	2,1987
115,81	12,529	-16,311	2,062
114,05	17,283	-9,4726	2,6491
112,95	18,319	-11,444	2,7381
113,61	14,504	-11,617	2,1682
114,18	16,786	-15,358	2,5987
116,95	17,229	-19,062	1,9817
117,	16,089	-23,062	2,2055
115,61	12,285	-20,22	1,9308
117,52	14,788	-21,244	1,9954
113,97	16,542	-19,267	2,4675
105,92	18,91	-24,504	2,3287
105,96	20,891	-22,595	2,4286
105,15	17,547	-22,654	1,7334
107,53	18,028	-24,786	2,7256
106,23	19,433	-19,041	2,2781
110,	18,622	-20,041	2,8551
114,42	23,727	0,69734	3,0232
113,17	24,582	2,2099	3,2467
112,76	22,357	3,3173	3,1569
116,43	22,49	1,9572	2,6735
114,19	22,355	5,5843	3,0293
116,89	22,972	4,1512	2,7806
113,86	26,506	1,9455	2,8332
106,47	8,8893	29,637	1,1349
105,6	7,1841	31,022	0,79852
106,09	6,2126	27,858	0,8829
109,48	6,7717	29,721	1,0807
104,61	6,4015	30,278	0,58117
102,98	13,651	-30,294	0,36858
100,68	11,93	-29,931	3,2439e-002
103,19	13,816	-25,884	0,61729
104,97	8,9232	-26,346	0,82971
103,17	9,6806	-28,567	0,56398
105,57	14,298	-28,016	1,6094
105,49	10,628	-29,621	0,98427
103,73	10,391	-29,766	0,621
104,03	14,298	-28,921	1,2702
105,94	3,8988	-30,25	0,76155
109,36	3,5393	-28,404	0,97508
104,88	3,9934	-28,342	0,79465
107,01	6,0274	-26,248	0,95445
105,21	6,7849	-28,469	0,68873
107,54	7,7321	-29,523	1,109
106,07	-13,728	-28,016	2,777
105,77	-11,314	-28,99	1,8458
105,7	-15,162	-24,644	2,1803
106,71	-10,194	-25,062	1,7727
110,99	-12,684	-27,792	0,95278
105,36	-0,16855	-31,379	0,72033
105,58	-2,2185	-31,821	0,80275
108,78	-0,52808	-29,533	0,93386
104,78	-2,9214	-29,527	1,0993
105,27	-3,7077	-30,938	1,164
105,04	12,806	29,495	1,2449
104,17	11,101	30,88	0,90854
102,71	13,352	29,172	0,59144
102,88	14,805	31,854	0,48004
117,63	24,144	16,306	2,0203
113,52	25,885	13,506	3,1477
120,88	22,735	13,351	1,7015
116,09	23,364	10,978	2,4894
118,79	23,982	9,5449	2,2407
120,85	26,027	11,56	1,6994
119,64	25,254	15,624	1,8161
115,23	23,26	14,809	2,5629
110,48	16,567	-1,6908	2,0236
111,14	18,511	0,46079	2,4089
111,89	18,77	-1,912	2,6292
112,84	17,267	0,33167	2,3792
117,26	17,776	-7,5325	2,352
117,85	14,007	-3,3956	2,1124
117,84	14,012	-7,6013	2,2162
114,56	17,16	-5,9252	2,6666
116,2	13,568	-5,1124	2,1168
114,12	14,38	-8,0698	2,1857
113,1	25,419	-5,2149	3,1819
114,6	23,248	-9,059	2,8022
111,72	27,485	-5,8649	3,5005
110,53	26,375	-6,0413	3,7244
109,15	26,743	-11,248	3,8931
108,55	27,689	-8,3902	3,7679
112,41	25,246	-12,143	3,2149
110,8	23,668	-9,4226	3,2058
113,46	24,668	-7,5165	3,1908
110,45	28,251	-8,3393	3,7574
109,65	28,114	-10,136	4,1063
